"ID";"dive";"replicate";"Fecha";"Comunidad";"Sitio";"Latitud";"Longitud";"Habitat";"Zonificacion";"TipoProteccion";"ANP";"BuzoMonitor";"HoraInicial";"HoraFinal";"ProfundidadFinal";"Temperatura";"Visibilidad";"Corriente";"Transecto";"Genero";"Especie";"GeneroEspecie";"Sexo";"Abundancia";"Clase";"FM"
"Sitio Nuevo 03/11/2013 Lopez, Juan Gabriel 1 4";1;4;"03/11/2013";NA;"Sitio Nuevo";NA;NA;NA;NA;NA;NA;"Lopez, Juan Gabriel";NA;NA;NA;NA;NA;NA;14;"Toxopneustes";"roseus";"Toxopneustes roseus";NA;2;"invert";NA
"Sitio Nuevo 03/11/2013 Lopez, Juan Gabriel 1 4";1;4;"03/11/2013";NA;"Sitio Nuevo";NA;NA;NA;NA;NA;NA;"Lopez, Juan Gabriel";NA;NA;NA;NA;NA;NA;14;"Pinctada";"mazatlanica";"Pinctada mazatlanica";NA;4;"invert";NA
"La Bufadora 03/11/2013 Gonzalez, Marco Antonio 2 1";2;1;"03/11/2013";NA;"La Bufadora";NA;NA;NA;NA;NA;NA;"Gonzalez, Marco Antonio";NA;NA;NA;NA;NA;NA;5;"Pentaceraster";"cumingi";"Pentaceraster cumingi";NA;13;"invert";NA
"La Bufadora 03/11/2013 Gonzalez, Marco Antonio 2 1";2;1;"03/11/2013";NA;"La Bufadora";NA;NA;NA;NA;NA;NA;"Gonzalez, Marco Antonio";NA;NA;NA;NA;NA;NA;5;"Phataria";"unifascialis";"Phataria unifascialis";NA;6;"invert";NA
"La Bufadora 03/11/2013 Gonzalez, Marco Antonio 2 1";2;1;"03/11/2013";NA;"La Bufadora";NA;NA;NA;NA;NA;NA;"Gonzalez, Marco Antonio";NA;NA;NA;NA;NA;NA;5;"Gorgoniidae";"spp";"Gorgoniidae spp";NA;1;"invert";NA
"La Bufadora 03/11/2013 Gonzalez, Marco Antonio 2 1";2;1;"03/11/2013";NA;"La Bufadora";NA;NA;NA;NA;NA;NA;"Gonzalez, Marco Antonio";NA;NA;NA;NA;NA;NA;5;"Antipathes";"galapagensis";"Antipathes galapagensis";NA;2;"invert";NA
"La Bufadora 03/11/2013 Gonzalez, Marco Antonio 2 1";2;1;"03/11/2013";NA;"La Bufadora";NA;NA;NA;NA;NA;NA;"Gonzalez, Marco Antonio";NA;NA;NA;NA;NA;NA;5;"Eucidaris";"thouarsii";"Eucidaris thouarsii";NA;8;"invert";NA
"La Bufadora 03/11/2013 Gonzalez, Marco Antonio 2 1";2;1;"03/11/2013";NA;"La Bufadora";NA;NA;NA;NA;NA;NA;"Gonzalez, Marco Antonio";NA;NA;NA;NA;NA;NA;5;"Tripneustes";"depressus";"Tripneustes depressus";NA;9;"invert";NA
"La Bufadora 03/11/2013 Gonzalez, Marco Antonio 2 1";2;1;"03/11/2013";NA;"La Bufadora";NA;NA;NA;NA;NA;NA;"Gonzalez, Marco Antonio";NA;NA;NA;NA;NA;NA;5;"Pinctada";"mazatlanica";"Pinctada mazatlanica";NA;4;"invert";NA
"La Bufadora 03/11/2013 Gonzalez, Marco Antonio 2 1";2;1;"03/11/2013";NA;"La Bufadora";NA;NA;NA;NA;NA;NA;"Gonzalez, Marco Antonio";NA;NA;NA;NA;NA;NA;5;"Pentaceraster";"cumingi";"Pentaceraster cumingi";NA;10;"invert";NA
"La Bufadora 03/11/2013 Gonzalez, Marco Antonio 2 1";2;1;"03/11/2013";NA;"La Bufadora";NA;NA;NA;NA;NA;NA;"Gonzalez, Marco Antonio";NA;NA;NA;NA;NA;NA;5;"Phataria";"unifascialis";"Phataria unifascialis";NA;14;"invert";NA
"La Bufadora 03/11/2013 Gonzalez, Marco Antonio 2 1";2;1;"03/11/2013";NA;"La Bufadora";NA;NA;NA;NA;NA;NA;"Gonzalez, Marco Antonio";NA;NA;NA;NA;NA;NA;5;"Antipathes";"galapagensis";"Antipathes galapagensis";NA;7;"invert";NA
"La Bufadora 03/11/2013 Gonzalez, Marco Antonio 2 1";2;1;"03/11/2013";NA;"La Bufadora";NA;NA;NA;NA;NA;NA;"Gonzalez, Marco Antonio";NA;NA;NA;NA;NA;NA;5;"Eucidaris";"thouarsii";"Eucidaris thouarsii";NA;5;"invert";NA
"La Bufadora 03/11/2013 Gonzalez, Marco Antonio 2 1";2;1;"03/11/2013";NA;"La Bufadora";NA;NA;NA;NA;NA;NA;"Gonzalez, Marco Antonio";NA;NA;NA;NA;NA;NA;5;"Tripneustes";"depressus";"Tripneustes depressus";NA;11;"invert";NA
"La Bufadora 03/11/2013 Gonzalez, Marco Antonio 2 1";2;1;"03/11/2013";NA;"La Bufadora";NA;NA;NA;NA;NA;NA;"Gonzalez, Marco Antonio";NA;NA;NA;NA;NA;NA;5;"Diadema";"mexicanum";"Diadema mexicanum";NA;4;"invert";NA
"La Bufadora 03/11/2013 Gonzalez, Marco Antonio 2 1";2;1;"03/11/2013";NA;"La Bufadora";NA;NA;NA;NA;NA;NA;"Gonzalez, Marco Antonio";NA;NA;NA;NA;NA;NA;5;"Pinctada";"mazatlanica";"Pinctada mazatlanica";NA;4;"invert";NA
"La Bufadora 03/11/2013 Gonzalez, Marco Antonio 2 1";2;1;"03/11/2013";NA;"La Bufadora";NA;NA;NA;NA;NA;NA;"Gonzalez, Marco Antonio";NA;NA;NA;NA;NA;NA;5;"Pentaceraster";"cumingi";"Pentaceraster cumingi";NA;13;"invert";NA
"La Bufadora 03/11/2013 Gonzalez, Marco Antonio 2 1";2;1;"03/11/2013";NA;"La Bufadora";NA;NA;NA;NA;NA;NA;"Gonzalez, Marco Antonio";NA;NA;NA;NA;NA;NA;5;"Phataria";"unifascialis";"Phataria unifascialis";NA;12;"invert";NA
"La Bufadora 03/11/2013 Gonzalez, Marco Antonio 2 1";2;1;"03/11/2013";NA;"La Bufadora";NA;NA;NA;NA;NA;NA;"Gonzalez, Marco Antonio";NA;NA;NA;NA;NA;NA;5;"Gorgoniidae";"spp";"Gorgoniidae spp";NA;7;"invert";NA
"La Bufadora 03/11/2013 Gonzalez, Marco Antonio 2 1";2;1;"03/11/2013";NA;"La Bufadora";NA;NA;NA;NA;NA;NA;"Gonzalez, Marco Antonio";NA;NA;NA;NA;NA;NA;5;"Eucidaris";"thouarsii";"Eucidaris thouarsii";NA;15;"invert";NA
"La Bufadora 03/11/2013 Gonzalez, Marco Antonio 2 1";2;1;"03/11/2013";NA;"La Bufadora";NA;NA;NA;NA;NA;NA;"Gonzalez, Marco Antonio";NA;NA;NA;NA;NA;NA;5;"Tripneustes";"depressus";"Tripneustes depressus";NA;11;"invert";NA
"La Bufadora 03/11/2013 Gonzalez, Marco Antonio 2 1";2;1;"03/11/2013";NA;"La Bufadora";NA;NA;NA;NA;NA;NA;"Gonzalez, Marco Antonio";NA;NA;NA;NA;NA;NA;5;"Pinctada";"mazatlanica";"Pinctada mazatlanica";NA;6;"invert";NA
"La Bufadora 03/11/2013 Gonzalez, Marco Antonio 2 2";2;2;"03/11/2013";NA;"La Bufadora";NA;NA;NA;NA;NA;NA;"Gonzalez, Marco Antonio";NA;NA;NA;NA;NA;NA;6;"Pentaceraster";"cumingi";"Pentaceraster cumingi";NA;10;"invert";NA
"La Bufadora 03/11/2013 Gonzalez, Marco Antonio 2 2";2;2;"03/11/2013";NA;"La Bufadora";NA;NA;NA;NA;NA;NA;"Gonzalez, Marco Antonio";NA;NA;NA;NA;NA;NA;6;"Phataria";"unifascialis";"Phataria unifascialis";NA;6;"invert";NA
"La Bufadora 03/11/2013 Gonzalez, Marco Antonio 2 2";2;2;"03/11/2013";NA;"La Bufadora";NA;NA;NA;NA;NA;NA;"Gonzalez, Marco Antonio";NA;NA;NA;NA;NA;NA;6;"Gorgoniidae";"spp";"Gorgoniidae spp";NA;7;"invert";NA
"La Bufadora 03/11/2013 Gonzalez, Marco Antonio 2 2";2;2;"03/11/2013";NA;"La Bufadora";NA;NA;NA;NA;NA;NA;"Gonzalez, Marco Antonio";NA;NA;NA;NA;NA;NA;6;"Eucidaris";"thouarsii";"Eucidaris thouarsii";NA;3;"invert";NA
"La Bufadora 03/11/2013 Gonzalez, Marco Antonio 2 2";2;2;"03/11/2013";NA;"La Bufadora";NA;NA;NA;NA;NA;NA;"Gonzalez, Marco Antonio";NA;NA;NA;NA;NA;NA;6;"Tripneustes";"depressus";"Tripneustes depressus";NA;11;"invert";NA
"La Bufadora 03/11/2013 Gonzalez, Marco Antonio 2 2";2;2;"03/11/2013";NA;"La Bufadora";NA;NA;NA;NA;NA;NA;"Gonzalez, Marco Antonio";NA;NA;NA;NA;NA;NA;6;"Pinctada";"mazatlanica";"Pinctada mazatlanica";NA;9;"invert";NA
"La Bufadora 03/11/2013 Gonzalez, Marco Antonio 2 2";2;2;"03/11/2013";NA;"La Bufadora";NA;NA;NA;NA;NA;NA;"Gonzalez, Marco Antonio";NA;NA;NA;NA;NA;NA;6;"Pentaceraster";"cumingi";"Pentaceraster cumingi";NA;11;"invert";NA
"La Bufadora 03/11/2013 Gonzalez, Marco Antonio 2 2";2;2;"03/11/2013";NA;"La Bufadora";NA;NA;NA;NA;NA;NA;"Gonzalez, Marco Antonio";NA;NA;NA;NA;NA;NA;6;"Gorgoniidae";"spp";"Gorgoniidae spp";NA;5;"invert";NA
"La Bufadora 03/11/2013 Gonzalez, Marco Antonio 2 2";2;2;"03/11/2013";NA;"La Bufadora";NA;NA;NA;NA;NA;NA;"Gonzalez, Marco Antonio";NA;NA;NA;NA;NA;NA;6;"Eucidaris";"thouarsii";"Eucidaris thouarsii";NA;7;"invert";NA
"La Bufadora 03/11/2013 Gonzalez, Marco Antonio 2 2";2;2;"03/11/2013";NA;"La Bufadora";NA;NA;NA;NA;NA;NA;"Gonzalez, Marco Antonio";NA;NA;NA;NA;NA;NA;6;"Tripneustes";"depressus";"Tripneustes depressus";NA;14;"invert";NA
"La Bufadora 03/11/2013 Gonzalez, Marco Antonio 2 2";2;2;"03/11/2013";NA;"La Bufadora";NA;NA;NA;NA;NA;NA;"Gonzalez, Marco Antonio";NA;NA;NA;NA;NA;NA;6;"Pinctada";"mazatlanica";"Pinctada mazatlanica";NA;10;"invert";NA
"La Bufadora 03/11/2013 Gonzalez, Marco Antonio 2 2";2;2;"03/11/2013";NA;"La Bufadora";NA;NA;NA;NA;NA;NA;"Gonzalez, Marco Antonio";NA;NA;NA;NA;NA;NA;6;"Pentaceraster";"cumingi";"Pentaceraster cumingi";NA;11;"invert";NA
"La Bufadora 03/11/2013 Gonzalez, Marco Antonio 2 2";2;2;"03/11/2013";NA;"La Bufadora";NA;NA;NA;NA;NA;NA;"Gonzalez, Marco Antonio";NA;NA;NA;NA;NA;NA;6;"Gorgoniidae";"spp";"Gorgoniidae spp";NA;7;"invert";NA
"La Bufadora 03/11/2013 Gonzalez, Marco Antonio 2 2";2;2;"03/11/2013";NA;"La Bufadora";NA;NA;NA;NA;NA;NA;"Gonzalez, Marco Antonio";NA;NA;NA;NA;NA;NA;6;"Eucidaris";"thouarsii";"Eucidaris thouarsii";NA;7;"invert";NA
"La Bufadora 03/11/2013 Gonzalez, Marco Antonio 2 2";2;2;"03/11/2013";NA;"La Bufadora";NA;NA;NA;NA;NA;NA;"Gonzalez, Marco Antonio";NA;NA;NA;NA;NA;NA;6;"Pinctada";"mazatlanica";"Pinctada mazatlanica";NA;5;"invert";NA
"La Bufadora 03/11/2013 Gonzalez, Marco Antonio 2 3";2;3;"03/11/2013";NA;"La Bufadora";NA;NA;NA;NA;NA;NA;"Gonzalez, Marco Antonio";NA;NA;NA;NA;NA;NA;7;"Pentaceraster";"cumingi";"Pentaceraster cumingi";NA;12;"invert";NA
"La Bufadora 03/11/2013 Gonzalez, Marco Antonio 2 3";2;3;"03/11/2013";NA;"La Bufadora";NA;NA;NA;NA;NA;NA;"Gonzalez, Marco Antonio";NA;NA;NA;NA;NA;NA;7;"Phataria";"unifascialis";"Phataria unifascialis";NA;8;"invert";NA
"La Bufadora 03/11/2013 Gonzalez, Marco Antonio 2 3";2;3;"03/11/2013";NA;"La Bufadora";NA;NA;NA;NA;NA;NA;"Gonzalez, Marco Antonio";NA;NA;NA;NA;NA;NA;7;"Gorgoniidae";"spp";"Gorgoniidae spp";NA;4;"invert";NA
"La Bufadora 03/11/2013 Gonzalez, Marco Antonio 2 3";2;3;"03/11/2013";NA;"La Bufadora";NA;NA;NA;NA;NA;NA;"Gonzalez, Marco Antonio";NA;NA;NA;NA;NA;NA;7;"Eucidaris";"thouarsii";"Eucidaris thouarsii";NA;9;"invert";NA
"La Bufadora 03/11/2013 Gonzalez, Marco Antonio 2 3";2;3;"03/11/2013";NA;"La Bufadora";NA;NA;NA;NA;NA;NA;"Gonzalez, Marco Antonio";NA;NA;NA;NA;NA;NA;7;"Tripneustes";"depressus";"Tripneustes depressus";NA;5;"invert";NA
"La Bufadora 03/11/2013 Gonzalez, Marco Antonio 2 3";2;3;"03/11/2013";NA;"La Bufadora";NA;NA;NA;NA;NA;NA;"Gonzalez, Marco Antonio";NA;NA;NA;NA;NA;NA;7;"Pinctada";"mazatlanica";"Pinctada mazatlanica";NA;8;"invert";NA
"La Bufadora 03/11/2013 Gonzalez, Marco Antonio 2 3";2;3;"03/11/2013";NA;"La Bufadora";NA;NA;NA;NA;NA;NA;"Gonzalez, Marco Antonio";NA;NA;NA;NA;NA;NA;7;"Octopus";"bimaculatus";"Octopus bimaculatus";NA;1;"invert";NA
"La Bufadora 03/11/2013 Gonzalez, Marco Antonio 2 3";2;3;"03/11/2013";NA;"La Bufadora";NA;NA;NA;NA;NA;NA;"Gonzalez, Marco Antonio";NA;NA;NA;NA;NA;NA;7;"Pentaceraster";"cumingi";"Pentaceraster cumingi";NA;15;"invert";NA
"La Bufadora 03/11/2013 Gonzalez, Marco Antonio 2 3";2;3;"03/11/2013";NA;"La Bufadora";NA;NA;NA;NA;NA;NA;"Gonzalez, Marco Antonio";NA;NA;NA;NA;NA;NA;7;"Phataria";"unifascialis";"Phataria unifascialis";NA;9;"invert";NA
"La Bufadora 03/11/2013 Gonzalez, Marco Antonio 2 3";2;3;"03/11/2013";NA;"La Bufadora";NA;NA;NA;NA;NA;NA;"Gonzalez, Marco Antonio";NA;NA;NA;NA;NA;NA;7;"Gorgoniidae";"spp";"Gorgoniidae spp";NA;2;"invert";NA
"La Bufadora 03/11/2013 Gonzalez, Marco Antonio 2 3";2;3;"03/11/2013";NA;"La Bufadora";NA;NA;NA;NA;NA;NA;"Gonzalez, Marco Antonio";NA;NA;NA;NA;NA;NA;7;"Eucidaris";"thouarsii";"Eucidaris thouarsii";NA;12;"invert";NA
"La Bufadora 03/11/2013 Gonzalez, Marco Antonio 2 3";2;3;"03/11/2013";NA;"La Bufadora";NA;NA;NA;NA;NA;NA;"Gonzalez, Marco Antonio";NA;NA;NA;NA;NA;NA;7;"Tripneustes";"depressus";"Tripneustes depressus";NA;6;"invert";NA
"La Bufadora 03/11/2013 Gonzalez, Marco Antonio 2 3";2;3;"03/11/2013";NA;"La Bufadora";NA;NA;NA;NA;NA;NA;"Gonzalez, Marco Antonio";NA;NA;NA;NA;NA;NA;7;"Muricanthus";"nigritus";"Muricanthus nigritus";NA;4;"invert";NA
"La Bufadora 03/11/2013 Gonzalez, Marco Antonio 2 3";2;3;"03/11/2013";NA;"La Bufadora";NA;NA;NA;NA;NA;NA;"Gonzalez, Marco Antonio";NA;NA;NA;NA;NA;NA;7;"Pinctada";"mazatlanica";"Pinctada mazatlanica";NA;6;"invert";NA
"La Bufadora 03/11/2013 Gonzalez, Marco Antonio 2 3";2;3;"03/11/2013";NA;"La Bufadora";NA;NA;NA;NA;NA;NA;"Gonzalez, Marco Antonio";NA;NA;NA;NA;NA;NA;7;"Pentaceraster";"cumingi";"Pentaceraster cumingi";NA;19;"invert";NA
"La Bufadora 03/11/2013 Gonzalez, Marco Antonio 2 3";2;3;"03/11/2013";NA;"La Bufadora";NA;NA;NA;NA;NA;NA;"Gonzalez, Marco Antonio";NA;NA;NA;NA;NA;NA;7;"Phataria";"unifascialis";"Phataria unifascialis";NA;11;"invert";NA
"La Bufadora 03/11/2013 Gonzalez, Marco Antonio 2 3";2;3;"03/11/2013";NA;"La Bufadora";NA;NA;NA;NA;NA;NA;"Gonzalez, Marco Antonio";NA;NA;NA;NA;NA;NA;7;"Gorgoniidae";"spp";"Gorgoniidae spp";NA;3;"invert";NA
"La Bufadora 03/11/2013 Gonzalez, Marco Antonio 2 3";2;3;"03/11/2013";NA;"La Bufadora";NA;NA;NA;NA;NA;NA;"Gonzalez, Marco Antonio";NA;NA;NA;NA;NA;NA;7;"Eucidaris";"thouarsii";"Eucidaris thouarsii";NA;11;"invert";NA
"La Bufadora 03/11/2013 Gonzalez, Marco Antonio 2 3";2;3;"03/11/2013";NA;"La Bufadora";NA;NA;NA;NA;NA;NA;"Gonzalez, Marco Antonio";NA;NA;NA;NA;NA;NA;7;"Tripneustes";"depressus";"Tripneustes depressus";NA;21;"invert";NA
"La Bufadora 03/11/2013 Gonzalez, Marco Antonio 2 3";2;3;"03/11/2013";NA;"La Bufadora";NA;NA;NA;NA;NA;NA;"Gonzalez, Marco Antonio";NA;NA;NA;NA;NA;NA;7;"Muricanthus";"nigritus";"Muricanthus nigritus";NA;6;"invert";NA
"La Bufadora 03/11/2013 Gonzalez, Marco Antonio 2 3";2;3;"03/11/2013";NA;"La Bufadora";NA;NA;NA;NA;NA;NA;"Gonzalez, Marco Antonio";NA;NA;NA;NA;NA;NA;7;"Pinctada";"mazatlanica";"Pinctada mazatlanica";NA;5;"invert";NA
"La Bufadora 03/11/2013 Gonzalez, Marco Antonio 2 4";2;4;"03/11/2013";NA;"La Bufadora";NA;NA;NA;NA;NA;NA;"Gonzalez, Marco Antonio";NA;NA;NA;NA;NA;NA;8;"Pentaceraster";"cumingi";"Pentaceraster cumingi";NA;17;"invert";NA
"La Bufadora 03/11/2013 Gonzalez, Marco Antonio 2 4";2;4;"03/11/2013";NA;"La Bufadora";NA;NA;NA;NA;NA;NA;"Gonzalez, Marco Antonio";NA;NA;NA;NA;NA;NA;8;"Phataria";"unifascialis";"Phataria unifascialis";NA;9;"invert";NA
"La Bufadora 03/11/2013 Gonzalez, Marco Antonio 2 4";2;4;"03/11/2013";NA;"La Bufadora";NA;NA;NA;NA;NA;NA;"Gonzalez, Marco Antonio";NA;NA;NA;NA;NA;NA;8;"Gorgoniidae";"spp";"Gorgoniidae spp";NA;4;"invert";NA
"La Bufadora 03/11/2013 Gonzalez, Marco Antonio 2 4";2;4;"03/11/2013";NA;"La Bufadora";NA;NA;NA;NA;NA;NA;"Gonzalez, Marco Antonio";NA;NA;NA;NA;NA;NA;8;"Antipathes";"galapagensis";"Antipathes galapagensis";NA;2;"invert";NA
"La Bufadora 03/11/2013 Gonzalez, Marco Antonio 2 4";2;4;"03/11/2013";NA;"La Bufadora";NA;NA;NA;NA;NA;NA;"Gonzalez, Marco Antonio";NA;NA;NA;NA;NA;NA;8;"Eucidaris";"thouarsii";"Eucidaris thouarsii";NA;9;"invert";NA
"La Bufadora 03/11/2013 Gonzalez, Marco Antonio 2 4";2;4;"03/11/2013";NA;"La Bufadora";NA;NA;NA;NA;NA;NA;"Gonzalez, Marco Antonio";NA;NA;NA;NA;NA;NA;8;"Tripneustes";"depressus";"Tripneustes depressus";NA;9;"invert";NA
"La Bufadora 03/11/2013 Gonzalez, Marco Antonio 2 4";2;4;"03/11/2013";NA;"La Bufadora";NA;NA;NA;NA;NA;NA;"Gonzalez, Marco Antonio";NA;NA;NA;NA;NA;NA;8;"Isostichopus";"fuscus";"Isostichopus fuscus";NA;1;"invert";NA
"La Bufadora 03/11/2013 Gonzalez, Marco Antonio 2 4";2;4;"03/11/2013";NA;"La Bufadora";NA;NA;NA;NA;NA;NA;"Gonzalez, Marco Antonio";NA;NA;NA;NA;NA;NA;8;"Pinctada";"mazatlanica";"Pinctada mazatlanica";NA;3;"invert";NA
"La Bufadora 03/11/2013 Gonzalez, Marco Antonio 2 4";2;4;"03/11/2013";NA;"La Bufadora";NA;NA;NA;NA;NA;NA;"Gonzalez, Marco Antonio";NA;NA;NA;NA;NA;NA;8;"Mithrodia";"bradleyi";"Mithrodia bradleyi";NA;1;"invert";NA
"La Bufadora 03/11/2013 Gonzalez, Marco Antonio 2 4";2;4;"03/11/2013";NA;"La Bufadora";NA;NA;NA;NA;NA;NA;"Gonzalez, Marco Antonio";NA;NA;NA;NA;NA;NA;8;"Pentaceraster";"cumingi";"Pentaceraster cumingi";NA;16;"invert";NA
"La Bufadora 03/11/2013 Gonzalez, Marco Antonio 2 4";2;4;"03/11/2013";NA;"La Bufadora";NA;NA;NA;NA;NA;NA;"Gonzalez, Marco Antonio";NA;NA;NA;NA;NA;NA;8;"Phataria";"unifascialis";"Phataria unifascialis";NA;11;"invert";NA
"La Bufadora 03/11/2013 Gonzalez, Marco Antonio 2 4";2;4;"03/11/2013";NA;"La Bufadora";NA;NA;NA;NA;NA;NA;"Gonzalez, Marco Antonio";NA;NA;NA;NA;NA;NA;8;"Gorgoniidae";"spp";"Gorgoniidae spp";NA;4;"invert";NA
"La Bufadora 03/11/2013 Gonzalez, Marco Antonio 2 4";2;4;"03/11/2013";NA;"La Bufadora";NA;NA;NA;NA;NA;NA;"Gonzalez, Marco Antonio";NA;NA;NA;NA;NA;NA;8;"Antipathes";"galapagensis";"Antipathes galapagensis";NA;3;"invert";NA
"La Bufadora 03/11/2013 Gonzalez, Marco Antonio 2 4";2;4;"03/11/2013";NA;"La Bufadora";NA;NA;NA;NA;NA;NA;"Gonzalez, Marco Antonio";NA;NA;NA;NA;NA;NA;8;"Eucidaris";"thouarsii";"Eucidaris thouarsii";NA;8;"invert";NA
"La Bufadora 03/11/2013 Gonzalez, Marco Antonio 2 4";2;4;"03/11/2013";NA;"La Bufadora";NA;NA;NA;NA;NA;NA;"Gonzalez, Marco Antonio";NA;NA;NA;NA;NA;NA;8;"Tripneustes";"depressus";"Tripneustes depressus";NA;11;"invert";NA
"La Bufadora 03/11/2013 Gonzalez, Marco Antonio 2 4";2;4;"03/11/2013";NA;"La Bufadora";NA;NA;NA;NA;NA;NA;"Gonzalez, Marco Antonio";NA;NA;NA;NA;NA;NA;8;"Pinctada";"mazatlanica";"Pinctada mazatlanica";NA;8;"invert";NA
"La Bufadora 03/11/2013 Gonzalez, Marco Antonio 2 4";2;4;"03/11/2013";NA;"La Bufadora";NA;NA;NA;NA;NA;NA;"Gonzalez, Marco Antonio";NA;NA;NA;NA;NA;NA;8;"Pentaceraster";"cumingi";"Pentaceraster cumingi";NA;19;"invert";NA
"La Bufadora 03/11/2013 Gonzalez, Marco Antonio 2 4";2;4;"03/11/2013";NA;"La Bufadora";NA;NA;NA;NA;NA;NA;"Gonzalez, Marco Antonio";NA;NA;NA;NA;NA;NA;8;"Phataria";"unifascialis";"Phataria unifascialis";NA;8;"invert";NA
"La Bufadora 03/11/2013 Gonzalez, Marco Antonio 2 4";2;4;"03/11/2013";NA;"La Bufadora";NA;NA;NA;NA;NA;NA;"Gonzalez, Marco Antonio";NA;NA;NA;NA;NA;NA;8;"Gorgoniidae";"spp";"Gorgoniidae spp";NA;4;"invert";NA
"La Bufadora 03/11/2013 Gonzalez, Marco Antonio 2 4";2;4;"03/11/2013";NA;"La Bufadora";NA;NA;NA;NA;NA;NA;"Gonzalez, Marco Antonio";NA;NA;NA;NA;NA;NA;8;"Eucidaris";"thouarsii";"Eucidaris thouarsii";NA;8;"invert";NA
"La Bufadora 03/11/2013 Gonzalez, Marco Antonio 2 4";2;4;"03/11/2013";NA;"La Bufadora";NA;NA;NA;NA;NA;NA;"Gonzalez, Marco Antonio";NA;NA;NA;NA;NA;NA;8;"Pinctada";"mazatlanica";"Pinctada mazatlanica";NA;10;"invert";NA
"La Bufadora 03/11/2013 Medina, Jaime 1 1";1;1;"03/11/2013";NA;"La Bufadora";NA;NA;NA;NA;NA;NA;"Medina, Jaime";NA;NA;NA;NA;NA;NA;9;"Pentaceraster";"cumingi";"Pentaceraster cumingi";NA;14;"invert";NA
"La Bufadora 03/11/2013 Medina, Jaime 1 1";1;1;"03/11/2013";NA;"La Bufadora";NA;NA;NA;NA;NA;NA;"Medina, Jaime";NA;NA;NA;NA;NA;NA;9;"Pharia";"pyramidata";"Pharia pyramidata";NA;1;"invert";NA
"La Bufadora 03/11/2013 Medina, Jaime 1 1";1;1;"03/11/2013";NA;"La Bufadora";NA;NA;NA;NA;NA;NA;"Medina, Jaime";NA;NA;NA;NA;NA;NA;9;"Gorgoniidae";"spp";"Gorgoniidae spp";NA;1;"invert";NA
"La Bufadora 03/11/2013 Medina, Jaime 1 1";1;1;"03/11/2013";NA;"La Bufadora";NA;NA;NA;NA;NA;NA;"Medina, Jaime";NA;NA;NA;NA;NA;NA;9;"Pinctada";"mazatlanica";"Pinctada mazatlanica";NA;2;"invert";NA
"La Bufadora 03/11/2013 Medina, Jaime 1 1";1;1;"03/11/2013";NA;"La Bufadora";NA;NA;NA;NA;NA;NA;"Medina, Jaime";NA;NA;NA;NA;NA;NA;9;"Choromytilus";"chorus";"Choromytilus chorus";NA;3;"invert";NA
"La Bufadora 03/11/2013 Medina, Jaime 1 1";1;1;"03/11/2013";NA;"La Bufadora";NA;NA;NA;NA;NA;NA;"Medina, Jaime";NA;NA;NA;NA;NA;NA;9;"Pentaceraster";"cumingi";"Pentaceraster cumingi";NA;7;"invert";NA
"La Bufadora 03/11/2013 Medina, Jaime 1 1";1;1;"03/11/2013";NA;"La Bufadora";NA;NA;NA;NA;NA;NA;"Medina, Jaime";NA;NA;NA;NA;NA;NA;9;"Eucidaris";"thouarsii";"Eucidaris thouarsii";NA;2;"invert";NA
"La Bufadora 03/11/2013 Medina, Jaime 1 1";1;1;"03/11/2013";NA;"La Bufadora";NA;NA;NA;NA;NA;NA;"Medina, Jaime";NA;NA;NA;NA;NA;NA;9;"Tripneustes";"depressus";"Tripneustes depressus";NA;1;"invert";NA
"La Bufadora 03/11/2013 Medina, Jaime 1 1";1;1;"03/11/2013";NA;"La Bufadora";NA;NA;NA;NA;NA;NA;"Medina, Jaime";NA;NA;NA;NA;NA;NA;9;"Pinctada";"mazatlanica";"Pinctada mazatlanica";NA;1;"invert";NA
"La Bufadora 03/11/2013 Medina, Jaime 1 1";1;1;"03/11/2013";NA;"La Bufadora";NA;NA;NA;NA;NA;NA;"Medina, Jaime";NA;NA;NA;NA;NA;NA;9;"Choromytilus";"chorus";"Choromytilus chorus";NA;2;"invert";NA
"La Bufadora 03/11/2013 Medina, Jaime 1 1";1;1;"03/11/2013";NA;"La Bufadora";NA;NA;NA;NA;NA;NA;"Medina, Jaime";NA;NA;NA;NA;NA;NA;9;"Pentaceraster";"cumingi";"Pentaceraster cumingi";NA;13;"invert";NA
"La Bufadora 03/11/2013 Medina, Jaime 1 1";1;1;"03/11/2013";NA;"La Bufadora";NA;NA;NA;NA;NA;NA;"Medina, Jaime";NA;NA;NA;NA;NA;NA;9;"Pharia";"pyramidata";"Pharia pyramidata";NA;1;"invert";NA
"La Bufadora 03/11/2013 Medina, Jaime 1 1";1;1;"03/11/2013";NA;"La Bufadora";NA;NA;NA;NA;NA;NA;"Medina, Jaime";NA;NA;NA;NA;NA;NA;9;"Phataria";"unifascialis";"Phataria unifascialis";NA;1;"invert";NA
"La Bufadora 03/11/2013 Medina, Jaime 1 1";1;1;"03/11/2013";NA;"La Bufadora";NA;NA;NA;NA;NA;NA;"Medina, Jaime";NA;NA;NA;NA;NA;NA;9;"Eucidaris";"thouarsii";"Eucidaris thouarsii";NA;5;"invert";NA
